2;Básico;There is / There are;Complete the sentence: "_______________ a new movie on TV tonight. Let's watch it!";There is;There are;There isn't;Is there
2;Básico;There is / There are;Choose the correct answer: "_______________ any good movies on TV tonight?";Are there;Is there;There are;There is
2;Básico;There is / There are;Choose the correct alternative: "_______________ a new student in my class. Her name is Jessica.";There is;There isn't;There are;Is there
2;Básico;There is / There are;Complete the sentence: "_______________ a new employee at the company where I work. His name is John.";There is;There isn't;There are;Are there
2;Básico;There is / There are;Choose the correct answer: "_______________ any new information about the accident?";Is there;Are there;There is;There aren't
2;Básico;There is / There are;Choose the correct alternative: "_______________ some people who never travel. They don't like it.";There are;There is;Are there;There aren't
2;Básico;There is / There are;Complete the sentence: "_______________ twenty listening questions on the test.";There are;There is;Are there;Is there
2;Básico;There is / There are;Choose the correct alternative: "How many bedrooms _______________ in this apartment?";are there;there are;are;have
2;Básico;There is / There are;Choose the correct alternative: "_______________ any donuts left? I need something sweet.";Are there;There are;Is there ;There is
2;Básico;There is / There are;Complete the sentence:"_______________ many different animals in this zoo.";There're ;They are;There's;Have
2;Básico;There is / There are;Choose the correct alternative: "There _______________ any juice in the fridge.";isn't;aren't;is ;are
2;Básico;There is / There are;Complete the question: "_______________ a swimming pool in your house?";Is there;There is;There isn't;You have
2;Básico;There is / There are;Complete the question: "_______________ chairs in your barbecue area?";Are there;Is there;There are;There aren't
2;Básico;There is / There are;Complete the question: "_______________ many job opportunities in your city?";Are there;Is there;There are;There aren't
2;Básico;There is / There are;Complete the question: "How many stamps _______________ in your collection?";are there;there are;you have;have
2;Básico;There is / There are;Complete the question: "How much juice _______________ in the bottle?";is there;are there;there is ;there are
2;Básico;There is / There are;Choose the correct alternative: "_______________ any cherry trees in the Japanese garden?";Aren't there;There aren't;There are;Is there
2;Básico;There is / There are;Complete the question: "How many meeting rooms _______________ in your office building?";are there;there are;have you;you have
2;Básico;There is / There are;Complete the question: "_______________ enough tables in the party room?";Are there;There are;Are;Is there
2;Básico;There is / There are;Complete the question: "Why _______________ so many cars on that street?";are there;is there;there are;there is
2;Básico;There is / There are;Choose the correct alternative: "There __________ a lot of traffic in the city I live. It's terrible!";is;are;isn't;aren't
2;Básico;There is / There are;Choose the correct alternative: "There __________ lots of foreign people in my class this year.";are;is;be;have
2;Básico;There is / There are;Complete the sentence: "Watch out! _______________ a spider in the grass.";There's;Theirs;There isn't;There're
2;Básico;There is / There are;Complete the sentence: "What should I do now? _______________ three forks next to my plate!";There are;There's;There be;Have
2;Básico;There is / There are;Choose the correct alternative: "_______________ too many children in the park today.";There're;They are;Their;There's
2;Básico;There is / There are;Complete the sentence: "_______________ enough computers in the computer lab. I always have to wait in the line.";There aren't;There are;There is;There isn't
2;Básico;There is / There are;Choose the correct alternative: "_______________ any restaurants on this road. We'll have to wait a little longer.";There aren't;There're;There isn't;There's
2;Básico;There is / There are;Complete the sentence: "_______________ some cookies in the jar. Please, help yourself.";There are ;There is;Are there;There be
2;Básico;There is / There are;Complete the sentence: "There __________ too many slices of cheese on my sandwich. More than ten!";are;is;aren't;isn't
2;Básico;There is / There are;Choose the correct alternative: "_______________ a lot of salt in this salad. It's very salty!";There's;There're;There isn't;There aren't
2;Básico;There is / There are;Complete the sentence: "_______________ a subway station near our new apartment. We don't need to use the car.";There's;There isn't;There be;Is there
2;Básico;There is / There are;Choose the correct alternative: "_______________ a wonderful beach near our hotel, I'm impressed!";There's;There isn't;Is there;Is
2;Básico;There is / There are;Complete the sentence: "_______________ many parks in Canada. It's a beautiful country.";There're;There are no;There aren't;There's
2;Básico;There is / There are;Choose the correct alternative: "_______________ a lot of space in this apartment. I like it.";There is;There are;There are not;There is no
2;Básico;There is / There are;Complete the sentence: "There __________ only one problem with this wonderful house. It is really expensive.";is;is not;be;are
2;Básico;There is / There are;Choose the correct alternative: "_______________ a black car parked in front of your house. Is it yours?";There's;There isn't;There be;There're
2;Básico;There is / There are;Complete the question: "How many people _______________ in your family?";are there;there are;is there;there is
