2;Básico;Adjectives;Choose the correct alternative: "These books are very __________. Can you help me, please?";heavy;light;easy-going;easy
2;Básico;Adjectives;Complete the sentence: "This table is very __________. There isn't space for it in the living room.";large;small;agile;little
2;Básico;Adjectives;Choose the correct answer: "Your hair is very __________. Why don't you cut it?";long;short;boring;tiny
2;Básico;Adjectives;Choose the correct alternative: "My son is not organized. His bedroom is always __________.";messy;mess;tidy;tiny
2;Básico;Adjectives;Complete the sentence: "My computer broke down yesterday. I need to buy a __________ one.";new;old;older;interesting
2;Básico;Adjectives;Choose the correct answer: "I like silence and spending time in __________ places.";quiet;noisy;easy;crowded
2;Básico;Adjectives;Choose the correct alternative: "They have many properties and a lot of money. They are very __________.";rich;unclear;needy;miserable
2;Básico;Adjectives;Complete the sentence: "I can't cut the meat with this knife. It isn't __________!";sharp;dull;boring;crowded
2;Básico;Adjectives;Choose the correct answer: "Turtles are __________, but they live a __________ time!";slow/long;fast/long;slow/short;slow/fast
2;Básico;Adjectives;Choose the correct alternative: "The skin of the baby is very __________.";soft;rough;lazy;hard
2;Básico;Adjectives;Complete the sentence: "Usually, people with __________ hair want to have curly hair.";straight;dull;lazy;tiny
2;Básico;Adjectives;Choose the correct answer: "Basketball players are usually __________.";tall;short;small;fat
2;Básico;Adjectives;Choose the correct alternative: "I'm not feeling comfortable. My jeans are very __________.";tight;tall;difficult;noisy
2;Básico;Adjectives;Complete the sentence: "She's feeling __________ because she doesn't eat properly.";weak;strong;thick;tiny
2;Básico;Adjectives;Choose the correct answer: "__________ people have lots of energy!";Young;Youth;Childish;Children
2;Básico;Adjectives;Choose the correct alternative: "Your clothes are very __________. You have to buy new ones.";old;new;beautiful;pretty
2;Básico;Adjectives;Complete the sentence: "Tigers are very __________. They can run at 65 km/h!";fast;slow;lazy;easy-going
2;Básico;Adjectives;Choose the correct answer: "The fridge is __________. I have to go shopping for food.";empty;full;hot;thick
2;Básico;Adjectives;Choose the correct alternative: "Sarah can't play basketball because she is very __________.";short;tall;thin;thick
2;Básico;Adjectives;Complete the sentence: "My children are very __________ at maths. I have to help them study.";bad;good;interesting;boring
2;Básico;Adjectives;Choose the correct answer: "I don't like to tie my hair. I prefer it __________.";loose;tied;tight;tiny
2;Básico;Adjectives;Complete the sentence: "These exercises are very __________. Can you help me with this question, please?";confusing;alarming;exhausted;frustrated
2;Básico;Adjectives;Complete the sentence: "My brother calls his girlfriend every 5 minutes. He's so __________!";jealous;forgetful;wise;unable
2;Básico;Adjectives;Choose the correct alternative: "Be careful, the waves at the beach are __________!";huge;rich;gross;loud
2;Básico;Adjectives;Complete the sentence: "He washes and waxes his car every week. It always looks very __________.";shiny;young;organized;right
2;Básico;Adjectives;Choose the correct answer: "I love working here. Everybody is very __________.";friendly;unfriendly;nervous;sad
2;Básico;Adjectives;Choose the correct alternative: "__________ people are always smiling.";Happy;Unhappy;Unfriendly;Angry
2;Básico;Adjectives;Complete the sentence: "They don't have any money. They are very __________.";poor;rich;wealthy;pretty
2;Básico;Adjectives;Choose the correct answer: "Summer in Brazil is usually very __________.";hot;cold;thick;snowy
2;Básico;Adjectives;Choose the correct alternative: "Jess doesn't like going to rock concerts because they are very __________.";noisy;noise;noiseless;noiselessly
2;Básico;Adjectives;Complete the sentence: "I don't like watching long movies. I prefer __________ movies.";short;long;long-lasting;lengthy
2;Básico;Adjectives;Choose the correct answer: "My maths teacher is very __________. Everybody sleeps during her class.";boring;exciting;expensive;stimulating
2;Básico;Adjectives;Choose the correct alternative: "I don't like going to __________ beaches. I prefer the empty ones.";crowded;empty;full;generous
2;Básico;Adjectives;Complete the sentence: "Adam never wants to do anything. He is very __________.";lazy;crowded;energetic;enthusiastic
2;Básico;Adjectives;Choose the correct answer: "Ann doesn't like speaking with strangers. She is very __________.";shy;outgoing;talkative;loud
2;Básico;Adjectives;Choose the correct alternative: "Jess only does what she wants. She is very __________.";selfish;outgoing;shy;introverted
2;Básico;Adjectives;Complete the sentence: "I always have to clean the house after my grandson visits me. He is very __________.";messy;clean;ordered;loud
2;Básico;Adjectives;Choose the correct answer: "Tessa works a lot. She is very __________.";hardworking;lazy;inactive;shiny
2;Básico;Adjectives;Choose the correct alternative: "Paul never tells the truth. He is very __________.";dishonest;truthful;honest;easy
2;Básico;Adjectives;Complete the sentence: "Their children never say 'thank you'. They are very __________.";impolite;polite;ordered;respectful
2;Básico;Adjectives;Choose the correct answer: "Tom always drinks and drives. He is very __________.";irresponsible;full;careful;sensible
2;Básico;Adjectives;Choose the correct alternative: "Some people don't like waiting. They are very __________.";impatient;thick;calm;relaxed
2;Básico;Adjectives;Complete the sentence: "Ann always arrives at work on time. She is very __________.";punctual;late;unpunctual;tight
2;Básico;Adjectives;Choose the correct answer: "My friend always talks a lot. He is very __________.";talkative;quiet;punctual;introverted
