2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "I have three brothers. __________ names are John, Peter and Tim.";Their;His;Her;Theirs
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "We brought __________ own food and drinks." ;our;their;ours;theirs
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Do you have __________ books with you? You are going to need them.";your;yours;you;mine
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "The children are doing __________ homework in the bedroom.";their;theirs;they;hers
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "I can't find __________ pencil. Did you see it?";my;mine;hers;ours
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "This is a wonderful city. __________ sky is blue and clear.";Its;Their;Her;His
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Do you know where __________ bag is?";my;mine;theirs;ours
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "These are Mr. and Mrs. Johnson and __________ children.";their;theirs;mine;hers
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "His pet is a brown dog. __________ name is Jimmy.";Its;their;theirs;our
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "Jess and Julie are very good students. __________ teachers are very happy with them.";Their;His;Hers;Theirs
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Do __________ children like reading books?";your;yours;its;ours
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "I have a girlfriend. __________ eyes are blue and her hair is blonde.";Her;His;Its;Their
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "My daughter loves blue. It's __________ favorite color.";her;his;its;their
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "My son doesn't like playing soccer. __________ favorite sport is basketball.";His;Her;Its;Their
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Peter likes reading books. Do you know who __________ favorite author is?";his;her;its;hers
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "Sarah loves watching movies. __________ favorite movie director is Quentin Tarantino.";Her;His;Their;Our
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "Mike and I bought a new house last year. __________ new house has a big garden.";Our;Their;Ours;Theirs
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "Matt has a new laptop computer. __________ old computer broke down two months ago.";His;Her;Theirs;Ours
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Whose books are __________ in my hands?";these;this;that;those
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "I'm wearing my favorite red jacket. I bought __________ jacket last year.";this;that;these;those
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "I love __________ shoes I'm wearing today.";these;those;that;this
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "Sarah is outside speaking with her friends. I don't really like __________ pants she is wearing today.";those;that;this;these
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "How much is __________ pair of socks I have in my hands?";this;these;that;those
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "You have to take the bus and return the book to __________ public library downtown.";that;this;those;these
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "I really like __________ coffee shop downtown. Let's go there!";that;this;those;these
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "I always remember my trip to Italy and __________ wonderful restaurants.";those;these;this;that
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Do you remember __________ books I lent you last year? I need them back.";those;these;this;that
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "I love remembering my childhood. __________ were happy days!";Those;These;That;This
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "I really like __________ dress you are wearing today. It's so elegant!";this;that;these;those
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "Let's go downtown and have dinner at __________ restaurant we love!";that;this;those;these
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "I can't forget __________ things you told me yesterday.";those;these;that;this
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "Do you remember __________ song the band played yesterday?";that;this;these;those
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "__________ books in my hands are mine and __________ on the table are yours.";These/those;This/that;These/that;This/those
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "We can take the train and visit __________ old church downtown.";that;this;those;these
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the question: "Where's __________ blue sweater I love so much?";that;this;those;these
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct answer: "__________ children across the street are very happy playing outside.";Those;These;That;This
2;Básico;Possessive adjectives and demonstrative pronouns;Choose the correct alternative: "__________ woman across the street is very beautiful.";That;This;Those;These
2;Básico;Possessive adjectives and demonstrative pronouns;Complete the sentence: "__________ shops downtown are very expensive. I don't want to go there.";Those;These;This;That
