2;Básico;Can / Can't;|Complete the dialogue: 
Sandra: "__________ speak French?" 
Thomas: "No, _______________."|;Can you/I can't;You can/I can't;Can you/I can;You can/can't I
2;Básico;Can / Can't;Complete the question: "_______________ understand French?";Can you;You can;You can't;You
2;Básico;Can / Can't;Complete the sentence: "_______________ stay with my brother while we're in London. He'll be happy to have us.";We can;We can't;Can't we;Can we
2;Básico;Can / Can't;Complete the sentence: "_______________ hand me the pen, please? I need to sign this contract.";Can you;You can;Can't you;You can't
2;Básico;Can / Can't;Choose the correct alternative: "______________ cross the road when the light is red.";You can't;You can;Can't you;Can you
2;Básico;Can / Can't;Complete the question: "_______________ help me find the documents, please?";Can you;You can;You;You can't
2;Básico;Can / Can't;Choose the correct alternative: "I know her, but I __________ remember her name.";can't;can;do;am not
2;Básico;Can / Can't;Complete the sentence: "The president __________ talk to you right now. He's busy.";can't;can;don't;isn't
2;Básico;Can / Can't;Complete the sentence: "I __________ travel with you next month because I don't have any money.";can't;can;don't;do
2;Básico;Can / Can't;|Complete the dialogue: 
Student: "Do I have to use a pencil?"
Teacher: "No, you __________ use a pen, if you prefer."|;can;can't;do;don't
2;Básico;Can / Can't;|Complete the dialogue:
Secretary: "Mr. Anderson is out of the office right now."
Bryan: "OK, _______________ leave a message?"|;can I;I can;I can't;I do
2;Básico;Can / Can't;Complete the question: "Excuse me, _______________ take a picture of us, please?";can you;you can;you can't;you
2;Básico;Can / Can't;Complete the sentence: "_______________ discuss this later? I'm really busy right now.";Can we;We can;We can't;We
2;Básico;Can / Can't;Complete the sentence: "_______________ turn the volume down, please? _______________ concentrate on my work.";Can you/I can't;You can/I can't;You can/I can;Can you/I can
2;Básico;Can / Can't;Complete the question: "_______________ close the door, please? It's very cold in here.";Can you;You can;You do;You
2;Básico;Can / Can't;Complete the question: "_______________ switch on the light? It's dark in here.";Can I;I can;Do you;You don't
2;Básico;Can / Can't;Choose the correct alternative: "_______________ believe I forgot to bring my camera. Look at all these beautiful places.";I can't;I can ;Can I;Can't I
2;Básico;Can / Can't;Complete the sentence: "My brother __________ surf, but he __________ swim.";can't/can;can't/can't;can/can;do/don't
2;Básico;Can / Can't;Complete the sentence: "My sister __________ swim a hundred meters in 1 minute. That's really fast!";can;can't;doesn't;don't
2;Básico;Can / Can't;Complete the question: "_______________ start a fire without a match? It's very hard.";Can you;You can;You can't;You
2;Básico;Can / Can't;Complete the sentence: "Paul doesn't want to go on the boat trip because he __________ swim.";can't;can;don't;isn't
2;Básico;Can / Can't;Choose the correct alternative: "_______________ have dinner with us tonight if you want. I'll cook.";You can;Can you;You can't;Can't you
2;Básico;Can / Can't;Complete the sentence: "_______________ go to the museum today. It's closed.";We can't;We can;Can we;Can't we
2;Básico;Can / Can't;Complete the sentence: "_______________ borrow my jacket if you like.";You can;You can't;Can you;You
2;Básico;Can / Can't;Complete the sentence: "Some people __________ speak more than four languages. I find it amazing.";can;can't;don't;cannot
